scan_name;Neighbour;Focal;Repetition;Pot;Type;Tray;Tray_Number;Tray_Position;Batch 
Soi_LGA_2_Soi_1;LGAbsalon;Soissons;2;Soi_LGA_2;Mix;1_D2;1;D2;LM1_1_1
Soi_LGA_2_LGA_2;Soissons;LGAbsalon;2;Soi_LGA_2;Mix;1_D2;1;D2;LM1_1_1
Soi_LGA_4_Soi_1;LGAbsalon;Soissons;4;Soi_LGA_4;Mix;1_D2;1;D2;LM1_1_1
Soi_LGA_4_LGA_2;Soissons;LGAbsalon;4;Soi_LGA_4;Mix;1_D2;1;D2;LM1_1_1
Soi_Ber_3_Soi_1;Bergamo;Soissons;3;Soi_Ber_3;Mix;1_D2;1;D2;LM1_1_1
Soi_Ber_3_Ber_2;Soissons;Bergamo;3;Soi_Ber_3;Mix;1_D2;1;D2;LM1_1_1
Soi_Gha_2_Soi_1;Ghayta;Soissons;2;Soi_Gha_2;Mix;1_D2;1;D2;LM1_1_1
Soi_Gha_2_Gha_2;Soissons;Ghayta;2;Soi_Gha_2;Mix;1_D2;1;D2;LM1_1_1
Soi_Gha_3_Soi_1;Ghayta;Soissons;3;Soi_Gha_3;Mix;1_D2;1;D2;LM1_1_1
Soi_Gha_3_Gha_2;Soissons;Ghayta;3;Soi_Gha_3;Mix;1_D2;1;D2;LM1_1_1
Soi_Fru_1_Soi_1;Fructidor;Soissons;1;Soi_Fru_1;Mix;1_D2;1;D2;LM1_1_1
Soi_Fru_1_Fru_2;Soissons;Fructidor;1;Soi_Fru_1;Mix;1_D2;1;D2;LM1_1_1
Soi_Bob_4_Soi_1;Bobwhite ;Soissons;4;Soi_Bob_4;Mix;1_D2;1;D2;LM1_1_1
Soi_Bob_4_Bob_2;Soissons;Bobwhite ;4;Soi_Bob_4;Mix;1_D2;1;D2;LM1_1_1
Soi_SYM_1_Soi_1;SYMattis;Soissons;1;Soi_SYM_1;Mix;1_D2;1;D2;LM1_1_1
Soi_SYM_1_SYM_2;Soissons;SYMattis;1;Soi_SYM_1;Mix;1_D2;1;D2;LM1_1_1
Soi_Apa_2_Soi_1;Apache;Soissons;2;Soi_Apa_2;Mix;1_D2;1;D2;LM1_1_1
Soi_Apa_2_Apa_2;Soissons;Apache;2;Soi_Apa_2;Mix;1_D2;1;D2;LM1_1_1
Soi_Acc_4_Soi_1;Accroc;Soissons;4;Soi_Acc_4;Mix;1_D2;1;D2;LM1_1_1
Soi_Acc_4_Acc_2;Soissons;Accroc;4;Soi_Acc_4;Mix;1_D2;1;D2;LM1_1_1
Soi_Rub_4_Soi_1;Rubisko;Soissons;4;Soi_Rub_4;Mix;1_D2;1;D2;LM1_1_1
Soi_Rub_4_Rub_2;Soissons;Rubisko;4;Soi_Rub_4;Mix;1_D2;1;D2;LM1_1_1
Chi_Cad_4_Chi_1;Cadenza;Chinese spring;4;Chi_Cad_4;Mix;1_D2;1;D2;LM1_1_1
Chi_Cad_4_Cad_2;Chinese spring;Cadenza;4;Chi_Cad_4;Mix;1_D2;1;D2;LM1_1_1
Chi_Fru_1_Chi_1;Fructidor;Chinese spring;1;Chi_Fru_1;Mix;1_D2;1;D2;LM1_1_1
Chi_Fru_1_Fru_2;Chinese spring;Fructidor;1;Chi_Fru_1;Mix;1_D2;1;D2;LM1_1_1
Chi_Bob_2_Chi_1;Bobwhite ;Chinese spring;2;Chi_Bob_2;Mix;1_D2;1;D2;LM1_1_1
Chi_Bob_2_Bob_2;Chinese spring;Bobwhite ;2;Chi_Bob_2;Mix;1_D2;1;D2;LM1_1_1
Chi_Rub_3_Chi_1;Rubisko;Chinese spring;3;Chi_Rub_3;Mix;1_D2;1;D2;LM1_1_1
Chi_Rub_3_Rub_2;Chinese spring;Rubisko;3;Chi_Rub_3;Mix;1_D2;1;D2;LM1_1_1
Soi_Rec_2_Soi_1;Récital;Soissons;2;Soi_Réc_2;Mix;2_C3;2;C3;LM1_1_1
Soi_Rec_2_Rec_2;Soissons;Récital;2;Soi_Réc_2;Mix;2_C3;2;C3;LM1_1_1
Soi_Gha_1_Soi_1;Ghayta;Soissons;1;Soi_Gha_1;Mix;2_C3;2;C3;LM1_1_1
Soi_Gha_1_Gha_2;Soissons;Ghayta;1;Soi_Gha_1;Mix;2_C3;2;C3;LM1_1_1
Soi_Gha_4_Soi_1;Ghayta;Soissons;4;Soi_Gha_4;Mix;2_C3;2;C3;LM1_1_1
Soi_Gha_4_Gha_2;Soissons;Ghayta;4;Soi_Gha_4;Mix;2_C3;2;C3;LM1_1_1
Soi_Acc_1_Soi_1;Accroc;Soissons;1;Soi_Acc_1;Mix;2_C3;2;C3;LM1_1_1
Soi_Acc_1_Acc_2;Soissons;Accroc;1;Soi_Acc_1;Mix;2_C3;2;C3;LM1_1_1
Soi_Acc_3_Soi_1;Accroc;Soissons;3;Soi_Acc_3;Mix;2_C3;2;C3;LM1_1_1
Soi_Acc_3_Acc_2;Soissons;Accroc;3;Soi_Acc_3;Mix;2_C3;2;C3;LM1_1_1
Soi_Rub_1_Soi_1;Rubisko;Soissons;1;Soi_Rub_1;Mix;2_C3;2;C3;LM1_1_1
Soi_Rub_1_Rub_2;Soissons;Rubisko;1;Soi_Rub_1;Mix;2_C3;2;C3;LM1_1_1
Chi_LGA_2_Chi_1;LGAbsalon;Chinese spring;2;Chi_LGA_2;Mix;2_C3;2;C3;LM1_1_1
Chi_LGA_2_LGA_2;Chinese spring;LGAbsalon;2;Chi_LGA_2;Mix;2_C3;2;C3;LM1_1_1
Chi_Rec_3_Chi_1;Récital;Chinese spring;3;Chi_Réc_3;Mix;2_C3;2;C3;LM1_1_1
Chi_Rec_3_Rec_2;Chinese spring;Récital;3;Chi_Réc_3;Mix;2_C3;2;C3;LM1_1_1
Chi_Gha_2_Chi_1;Ghayta;Chinese spring;2;Chi_Gha_2;Mix;2_C3;2;C3;LM1_1_1
Chi_Gha_2_Gha_2;Chinese spring;Ghayta;2;Chi_Gha_2;Mix;2_C3;2;C3;LM1_1_1
Chi_Gha_4_Chi_1;Ghayta;Chinese spring;4;Chi_Gha_4;Mix;2_C3;2;C3;LM1_1_1
Chi_Gha_4_Gha_2;Chinese spring;Ghayta;4;Chi_Gha_4;Mix;2_C3;2;C3;LM1_1_1
Chi_Apa_4_Chi_1;Apache;Chinese spring;4;Chi_Apa_4;Mix;2_C3;2;C3;LM1_1_1
Chi_Apa_4_Apa_2;Chinese spring;Apache;4;Chi_Apa_4;Mix;2_C3;2;C3;LM1_1_1
Chi_Rub_1_Chi_1;Rubisko;Chinese spring;1;Chi_Rub_1;Mix;2_C3;2;C3;LM1_1_1
Chi_Rub_1_Rub_2;Chinese spring;Rubisko;1;Chi_Rub_1;Mix;2_C3;2;C3;LM1_1_1
Chi_Rub_4_Chi_1;Rubisko;Chinese spring;4;Chi_Rub_4;Mix;2_C3;2;C3;LM1_1_1
Chi_Rub_4_Rub_2;Chinese spring;Rubisko;4;Chi_Rub_4;Mix;2_C3;2;C3;LM1_1_1
Cad_Cad_1_Cad_1;Cadenza;Cadenza;1;Cad_Cad_1;Pure;2_C3;2;C3;LM1_1_1
Cad_Cad_1_Cad_2;Cadenza;Cadenza;1;Cad_Cad_1;Pure;2_C3;2;C3;LM1_1_1
Ven_Ven_6_Ven_1;Venezio;Venezio;6;Ven_Ven_6;Pure ;2_C3;2;C3;LM1_1_1
Ven_Ven_6_Ven_2;Venezio;Venezio;6;Ven_Ven_6;Pure ;2_C3;2;C3;LM1_1_1
Soi_Cad_3_Soi_1;Cadenza;Soissons;3;Soi_Cad_3;Mix;3_K1;3;K1;LM1_1_1
Soi_Cad_3_Cad_2;Soissons;Cadenza;3;Soi_Cad_3;Mix;3_K1;3;K1;LM1_1_1
Soi_Cad_4_Soi_1;Cadenza;Soissons;4;Soi_Cad_4;Mix;3_K1;3;K1;LM1_1_1
Soi_Cad_4_Cad_2;Soissons;Cadenza;4;Soi_Cad_4;Mix;3_K1;3;K1;LM1_1_1
Soi_LGA_1_Soi_1;LGAbsalon;Soissons;1;Soi_LGA_1;Mix;3_K1;3;K1;LM1_1_1
Soi_LGA_1_LGA_2;Soissons;LGAbsalon;1;Soi_LGA_1;Mix;3_K1;3;K1;LM1_1_1
Soi_Rec_4_Soi_1;Récital;Soissons;4;Soi_Réc_4;Mix;3_K1;3;K1;LM1_1_1
Soi_Rec_4_Rec_2;Soissons;Récital;4;Soi_Réc_4;Mix;3_K1;3;K1;LM1_1_1
Soi_Ber_2_Soi_1;Bergamo;Soissons;2;Soi_Ber_2;Mix;3_K1;3;K1;LM1_1_1
Soi_Ber_2_Ber_2;Soissons;Bergamo;2;Soi_Ber_2;Mix;3_K1;3;K1;LM1_1_1
Soi_Bob_3_Soi_1;Bobwhite ;Soissons;3;Soi_Bob_3;Mix;3_K1;3;K1;LM1_1_1
Soi_Bob_3_Bob_2;Soissons;Bobwhite ;3;Soi_Bob_3;Mix;3_K1;3;K1;LM1_1_1
Soi_Apa_1_Soi_1;Apache;Soissons;1;Soi_Apa_1;Mix;3_K1;3;K1;LM1_1_1
Soi_Apa_1_Apa_2;Soissons;Apache;1;Soi_Apa_1;Mix;3_K1;3;K1;LM1_1_1
Soi_Acc_2_Soi_1;Accroc;Soissons;2;Soi_Acc_2;Mix;3_K1;3;K1;LM1_1_1
Soi_Acc_2_Acc_2;Soissons;Accroc;2;Soi_Acc_2;Mix;3_K1;3;K1;LM1_1_1
Chi_Cad_2_Chi_1;Cadenza;Chinese spring;2;Chi_Cad_2;Mix;3_K1;3;K1;LM1_1_1
Chi_Cad_2_Cad_2;Chinese spring;Cadenza;2;Chi_Cad_2;Mix;3_K1;3;K1;LM1_1_1
Chi_Rec_1_Chi_1;Récital;Chinese spring;1;Chi_Réc_1;Mix;3_K1;3;K1;LM1_1_1
Chi_Rec_1_Rec_2;Chinese spring;Récital;1;Chi_Réc_1;Mix;3_K1;3;K1;LM1_1_1
Chi_Rec_4_Chi_1;Récital;Chinese spring;4;Chi_Réc_4;Mix;3_K1;3;K1;LM1_1_1
Chi_Rec_4_Rec_2;Chinese spring;Récital;4;Chi_Réc_4;Mix;3_K1;3;K1;LM1_1_1
Chi_Fru_4_Chi_1;Fructidor;Chinese spring;4;Chi_Fru_4;Mix;3_K1;3;K1;LM1_1_1
Chi_Fru_4_Fru_2;Chinese spring;Fructidor;4;Chi_Fru_4;Mix;3_K1;3;K1;LM1_1_1
Cad_Cad_2_Cad_1;Cadenza;Cadenza;2;Cad_Cad_2;Pure;3_K1;3;K1;LM1_1_1
Cad_Cad_2_Cad_2;Cadenza;Cadenza;2;Cad_Cad_2;Pure;3_K1;3;K1;LM1_1_1
Cad_LGA_2_Cad_1;LGAbsalon;Cadenza;2;Cad_LGA_2;Mix;3_K1;3;K1;LM1_1_1
Cad_LGA_2_LGA_2;Cadenza;LGAbsalon;2;Cad_LGA_2;Mix;3_K1;3;K1;LM1_1_1
Ven_Ven_5_Ven_1;Venezio;Venezio;5;Ven_Ven_5;Pure ;3_K1;3;K1;LM1_1_1
Ven_Ven_5_Ven_2;Venezio;Venezio;5;Ven_Ven_5;Pure ;3_K1;3;K1;LM1_1_1
Soi_Cad_2_Soi_1;Cadenza;Soissons;2;Soi_Cad_2;Mix;4_M4;4;M4;LM1_1_1
Soi_Cad_2_Cad_2;Soissons;Cadenza;2;Soi_Cad_2;Mix;4_M4;4;M4;LM1_1_1
Soi_Fru_3_Soi_1;Fructidor;Soissons;3;Soi_Fru_3;Mix;4_M4;4;M4;LM1_1_1
Soi_Fru_3_Fru_2;Soissons;Fructidor;3;Soi_Fru_3;Mix;4_M4;4;M4;LM1_1_1
Soi_SYM_4_Soi_1;SYMattis;Soissons;4;Soi_SYM_4;Mix;4_M4;4;M4;LM1_1_1
Soi_SYM_4_SYM_2;Soissons;SYMattis;4;Soi_SYM_4;Mix;4_M4;4;M4;LM1_1_1
Soi_Apa_4_Soi_1;Apache;Soissons;4;Soi_Apa_4;Mix;4_M4;4;M4;LM1_1_1
Soi_Apa_4_Apa_2;Soissons;Apache;4;Soi_Apa_4;Mix;4_M4;4;M4;LM1_1_1
Chi_Cad_3_Chi_1;Cadenza;Chinese spring;3;Chi_Cad_3;Mix;4_M4;4;M4;LM1_1_1
Chi_Cad_3_Cad_2;Chinese spring;Cadenza;3;Chi_Cad_3;Mix;4_M4;4;M4;LM1_1_1
Chi_LGA_4_Chi_1;LGAbsalon;Chinese spring;4;Chi_LGA_4;Mix;4_M4;4;M4;LM1_1_1
Chi_LGA_4_LGA_2;Chinese spring;LGAbsalon;4;Chi_LGA_4;Mix;4_M4;4;M4;LM1_1_1
Chi_Ber_1_Chi_1;Bergamo;Chinese spring;1;Chi_Ber_1;Mix;4_M4;4;M4;LM1_1_1
Chi_Ber_1_Ber_2;Chinese spring;Bergamo;1;Chi_Ber_1;Mix;4_M4;4;M4;LM1_1_1
Chi_Bob_4_Chi_1;Bobwhite ;Chinese spring;4;Chi_Bob_4;Mix;4_M4;4;M4;LM1_1_1
Chi_Bob_4_Bob_2;Chinese spring;Bobwhite ;4;Chi_Bob_4;Mix;4_M4;4;M4;LM1_1_1
Chi_SYM_1_Chi_1;SYMattis;Chinese spring;1;Chi_SYM_1;Mix;4_M4;4;M4;LM1_1_1
Chi_SYM_1_SYM_2;Chinese spring;SYMattis;1;Chi_SYM_1;Mix;4_M4;4;M4;LM1_1_1
Chi_SYM_4_Chi_1;SYMattis;Chinese spring;4;Chi_SYM_4;Mix;4_M4;4;M4;LM1_1_1
Chi_SYM_4_SYM_2;Chinese spring;SYMattis;4;Chi_SYM_4;Mix;4_M4;4;M4;LM1_1_1
Chi_Acc_2_Chi_1;Accroc;Chinese spring;2;Chi_Acc_2;Mix;4_M4;4;M4;LM1_1_1
Chi_Acc_2_Acc_2;Chinese spring;Accroc;2;Chi_Acc_2;Mix;4_M4;4;M4;LM1_1_1
Chi_Acc_4_Chi_1;Accroc;Chinese spring;4;Chi_Acc_4;Mix;4_M4;4;M4;LM1_1_1
Chi_Acc_4_Acc_2;Chinese spring;Accroc;4;Chi_Acc_4;Mix;4_M4;4;M4;LM1_1_1
Chi_Rub_2_Chi_1;Rubisko;Chinese spring;2;Chi_Rub_2;Mix;4_M4;4;M4;LM1_1_1
Chi_Rub_2_Rub_2;Chinese spring;Rubisko;2;Chi_Rub_2;Mix;4_M4;4;M4;LM1_1_1
Cad_LGA_3_Cad_1;LGAbsalon;Cadenza;3;Cad_LGA_3;Mix;4_M4;4;M4;LM1_1_1
Cad_LGA_3_LGA_2;Cadenza;LGAbsalon;3;Cad_LGA_3;Mix;4_M4;4;M4;LM1_1_1
Cal_Cal_7_Cal_1;Calabro;Calabro;7;Cal_Cal_7;Pure ;4_M4;4;M4;LM1_1_1
Cal_Cal_7_Cal_2;Calabro;Calabro;7;Cal_Cal_7;Pure ;4_M4;4;M4;LM1_1_1
Soi_Cad_1_Soi_1;Cadenza;Soissons;1;Soi_Cad_1;Mix;5_C4;5;C4;LM1_1_1
Soi_Cad_1_Cad_2;Soissons;Cadenza;1;Soi_Cad_1;Mix;5_C4;5;C4;LM1_1_1
Soi_Rec_3_Soi_1;Récital;Soissons;3;Soi_Réc_3;Mix;5_C4;5;C4;LM1_1_1
Soi_Rec_3_Rec_2;Soissons;Récital;3;Soi_Réc_3;Mix;5_C4;5;C4;LM1_1_1
Soi_SYM_3_Soi_1;SYMattis;Soissons;3;Soi_SYM_3;Mix;5_C4;5;C4;LM1_1_1
Soi_SYM_3_SYM_2;Soissons;SYMattis;3;Soi_SYM_3;Mix;5_C4;5;C4;LM1_1_1
Soi_Rub_2_Soi_1;Rubisko;Soissons;2;Soi_Rub_2;Mix;5_C4;5;C4;LM1_1_1
Soi_Rub_2_Rub_2;Soissons;Rubisko;2;Soi_Rub_2;Mix;5_C4;5;C4;LM1_1_1
Soi_Rub_3_Soi_1;Rubisko;Soissons;3;Soi_Rub_3;Mix;5_C4;5;C4;LM1_1_1
Soi_Rub_3_Rub_2;Soissons;Rubisko;3;Soi_Rub_3;Mix;5_C4;5;C4;LM1_1_1
Chi_Cad_1_Chi_1;Cadenza;Chinese spring;1;Chi_Cad_1;Mix;5_C4;5;C4;LM1_1_1
Chi_Cad_1_Cad_2;Chinese spring;Cadenza;1;Chi_Cad_1;Mix;5_C4;5;C4;LM1_1_1
Chi_LGA_1_Chi_1;LGAbsalon;Chinese spring;1;Chi_LGA_1;Mix;5_C4;5;C4;LM1_1_1
Chi_LGA_1_LGA_2;Chinese spring;LGAbsalon;1;Chi_LGA_1;Mix;5_C4;5;C4;LM1_1_1
Chi_Ber_4_Chi_1;Bergamo;Chinese spring;4;Chi_Ber_4;Mix;5_C4;5;C4;LM1_1_1
Chi_Ber_4_Ber_2;Chinese spring;Bergamo;4;Chi_Ber_4;Mix;5_C4;5;C4;LM1_1_1
Chi_Bob_3_Chi_1;Bobwhite ;Chinese spring;3;Chi_Bob_3;Mix;5_C4;5;C4;LM1_1_1
Chi_Bob_3_Bob_2;Chinese spring;Bobwhite ;3;Chi_Bob_3;Mix;5_C4;5;C4;LM1_1_1
Chi_SYM_2_Chi_1;SYMattis;Chinese spring;2;Chi_SYM_2;Mix;5_C4;5;C4;LM1_1_1
Chi_SYM_2_SYM_2;Chinese spring;SYMattis;2;Chi_SYM_2;Mix;5_C4;5;C4;LM1_1_1
Chi_Apa_1_Chi_1;Apache;Chinese spring;1;Chi_Apa_1;Mix;5_C4;5;C4;LM1_1_1
Chi_Apa_1_Apa_2;Chinese spring;Apache;1;Chi_Apa_1;Mix;5_C4;5;C4;LM1_1_1
Chi_Apa_2_Chi_1;Apache;Chinese spring;2;Chi_Apa_2;Mix;5_C4;5;C4;LM1_1_1
Chi_Apa_2_Apa_2;Chinese spring;Apache;2;Chi_Apa_2;Mix;5_C4;5;C4;LM1_1_1
Des_Des_12_Des_1;Descartes;Descartes;12;Des_Des_12;Pure ;5_C4;5;C4;LM1_1_1
Des_Des_12_Des_2;Descartes;Descartes;12;Des_Des_12;Pure ;5_C4;5;C4;LM1_1_1
Des_Des_13_Des_1;Descartes;Descartes;13;Des_Des_13;Pure ;5_C4;5;C4;LM1_1_1
Des_Des_13_Des_2;Descartes;Descartes;13;Des_Des_13;Pure ;5_C4;5;C4;LM1_1_1
Ven_Ven_7_Ven_1;Venezio;Venezio;7;Ven_Ven_7;Pure ;5_C4;5;C4;LM1_1_1
Ven_Ven_7_Ven_2;Venezio;Venezio;7;Ven_Ven_7;Pure ;5_C4;5;C4;LM1_1_1
Soi_Ber_1_Soi_1;Bergamo;Soissons;1;Soi_Ber_1;Mix;6_M3;6;M3;LM1_1_1
Soi_Ber_1_Ber_2;Soissons;Bergamo;1;Soi_Ber_1;Mix;6_M3;6;M3;LM1_1_1
Soi_Fru_4_Soi_1;Fructidor;Soissons;4;Soi_Fru_4;Mix;6_M3;6;M3;LM1_1_1
Soi_Fru_4_Fru_2;Soissons;Fructidor;4;Soi_Fru_4;Mix;6_M3;6;M3;LM1_1_1
Soi_Apa_3_Soi_1;Apache;Soissons;3;Soi_Apa_3;Mix;6_M3;6;M3;LM1_1_1
Soi_Apa_3_Apa_2;Soissons;Apache;3;Soi_Apa_3;Mix;6_M3;6;M3;LM1_1_1
Chi_Ber_2_Chi_1;Bergamo;Chinese spring;2;Chi_Ber_2;Mix;6_M3;6;M3;LM1_1_1
Chi_Ber_2_Ber_2;Chinese spring;Bergamo;2;Chi_Ber_2;Mix;6_M3;6;M3;LM1_1_1
Chi_Gha_1_Chi_1;Ghayta;Chinese spring;1;Chi_Gha_1;Mix;6_M3;6;M3;LM1_1_1
Chi_Gha_1_Gha_2;Chinese spring;Ghayta;1;Chi_Gha_1;Mix;6_M3;6;M3;LM1_1_1
Chi_Gha_3_Chi_1;Ghayta;Chinese spring;3;Chi_Gha_3;Mix;6_M3;6;M3;LM1_1_1
Chi_Gha_3_Gha_2;Chinese spring;Ghayta;3;Chi_Gha_3;Mix;6_M3;6;M3;LM1_1_1
Chi_Fru_3_Chi_1;Fructidor;Chinese spring;3;Chi_Fru_3;Mix;6_M3;6;M3;LM1_1_1
Chi_Fru_3_Fru_2;Chinese spring;Fructidor;3;Chi_Fru_3;Mix;6_M3;6;M3;LM1_1_1
Chi_Bob_1_Chi_1;Bobwhite ;Chinese spring;1;Chi_Bob_1;Mix;6_M3;6;M3;LM1_1_1
Chi_Bob_1_Bob_2;Chinese spring;Bobwhite ;1;Chi_Bob_1;Mix;6_M3;6;M3;LM1_1_1
Chi_Apa_3_Chi_1;Apache;Chinese spring;3;Chi_Apa_3;Mix;6_M3;6;M3;LM1_1_1
Chi_Apa_3_Apa_2;Chinese spring;Apache;3;Chi_Apa_3;Mix;6_M3;6;M3;LM1_1_1
Chi_Acc_3_Chi_1;Accroc;Chinese spring;3;Chi_Acc_3;Mix;6_M3;6;M3;LM1_1_1
Chi_Acc_3_Acc_2;Chinese spring;Accroc;3;Chi_Acc_3;Mix;6_M3;6;M3;LM1_1_1
Cad_Cad_3_Cad_1;Cadenza;Cadenza;3;Cad_Cad_3;Pure;6_M3;6;M3;LM1_1_1
Cad_Cad_3_Cad_2;Cadenza;Cadenza;3;Cad_Cad_3;Pure;6_M3;6;M3;LM1_1_1
Cad_Cad_4_Cad_1;Cadenza;Cadenza;4;Cad_Cad_4;Pure;6_M3;6;M3;LM1_1_1
Cad_Cad_4_Cad_2;Cadenza;Cadenza;4;Cad_Cad_4;Pure;6_M3;6;M3;LM1_1_1
Cad_LGA_1_Cad_1;LGAbsalon;Cadenza;1;Cad_LGA_1;Mix;6_M3;6;M3;LM1_1_1
Cad_LGA_1_LGA_2;Cadenza;LGAbsalon;1;Cad_LGA_1;Mix;6_M3;6;M3;LM1_1_1
Cal_Cal_5_Cal_1;Calabro;Calabro;5;Cal_Cal_5;Pure ;6_M3;6;M3;LM1_1_1
Cal_Cal_5_Cal_2;Calabro;Calabro;5;Cal_Cal_5;Pure ;6_M3;6;M3;LM1_1_1
Cal_Cal_6_Cal_1;Calabro;Calabro;6;Cal_Cal_6;Pure ;6_M3;6;M3;LM1_1_1
Cal_Cal_6_Cal_2;Calabro;Calabro;6;Cal_Cal_6;Pure ;6_M3;6;M3;LM1_1_1
Soi_LGA_3_Soi_1;LGAbsalon;Soissons;3;Soi_LGA_3;Mix;7_F1;7;F1;LM1_1_1
Soi_LGA_3_LGA_2;Soissons;LGAbsalon;3;Soi_LGA_3;Mix;7_F1;7;F1;LM1_1_1
Soi_Rec_1_Soi_1;Récital;Soissons;1;Soi_Réc_1;Mix;7_F1;7;F1;LM1_1_1
Soi_Rec_1_Rec_2;Soissons;Récital;1;Soi_Réc_1;Mix;7_F1;7;F1;LM1_1_1
Soi_Ber_4_Soi_1;Bergamo;Soissons;4;Soi_Ber_4;Mix;7_F1;7;F1;LM1_1_1
Soi_Ber_4_Ber_2;Soissons;Bergamo;4;Soi_Ber_4;Mix;7_F1;7;F1;LM1_1_1
Soi_Fru_2_Soi_1;Fructidor;Soissons;2;Soi_Fru_2;Mix;7_F1;7;F1;LM1_1_1
Soi_Fru_2_Fru_2;Soissons;Fructidor;2;Soi_Fru_2;Mix;7_F1;7;F1;LM1_1_1
Soi_Bob_1_Soi_1;Bobwhite ;Soissons;1;Soi_Bob_1;Mix;7_F1;7;F1;LM1_1_1
Soi_Bob_1_Bob_2;Soissons;Bobwhite ;1;Soi_Bob_1;Mix;7_F1;7;F1;LM1_1_1
Soi_Bob_2_Soi_1;Bobwhite ;Soissons;2;Soi_Bob_2;Mix;7_F1;7;F1;LM1_1_1
Soi_Bob_2_Bob_2;Soissons;Bobwhite ;2;Soi_Bob_2;Mix;7_F1;7;F1;LM1_1_1
Soi_SYM_2_Soi_1;SYMattis;Soissons;2;Soi_SYM_2;Mix;7_F1;7;F1;LM1_1_1
Soi_SYM_2_SYM_2;Soissons;SYMattis;2;Soi_SYM_2;Mix;7_F1;7;F1;LM1_1_1
Chi_LGA_3_Chi_1;LGAbsalon;Chinese spring;3;Chi_LGA_3;Mix;7_F1;7;F1;LM1_1_1
Chi_LGA_3_LGA_2;Chinese spring;LGAbsalon;3;Chi_LGA_3;Mix;7_F1;7;F1;LM1_1_1
Chi_Rec_2_Chi_1;Récital;Chinese spring;2;Chi_Réc_2;Mix;7_F1;7;F1;LM1_1_1
Chi_Rec_2_Rec_2;Chinese spring;Récital;2;Chi_Réc_2;Mix;7_F1;7;F1;LM1_1_1
Chi_Ber_3_Chi_1;Bergamo;Chinese spring;3;Chi_Ber_3;Mix;7_F1;7;F1;LM1_1_1
Chi_Ber_3_Ber_2;Chinese spring;Bergamo;3;Chi_Ber_3;Mix;7_F1;7;F1;LM1_1_1
Chi_Fru_2_Chi_1;Fructidor;Chinese spring;2;Chi_Fru_2;Mix;7_F1;7;F1;LM1_1_1
Chi_Fru_2_Fru_2;Chinese spring;Fructidor;2;Chi_Fru_2;Mix;7_F1;7;F1;LM1_1_1
Chi_SYM_3_Chi_1;SYMattis;Chinese spring;3;Chi_SYM_3;Mix;7_F1;7;F1;LM1_1_1
Chi_SYM_3_SYM_2;Chinese spring;SYMattis;3;Chi_SYM_3;Mix;7_F1;7;F1;LM1_1_1
Chi_Acc_1_Chi_1;Accroc;Chinese spring;1;Chi_Acc_1;Mix;7_F1;7;F1;LM1_1_1
Chi_Acc_1_Acc_2;Chinese spring;Accroc;1;Chi_Acc_1;Mix;7_F1;7;F1;LM1_1_1
Cad_LGA_4_Cad_1;LGAbsalon;Cadenza;4;Cad_LGA_4;Mix;7_F1;7;F1;LM1_1_1
Cad_LGA_4_LGA_2;Cadenza;LGAbsalon;4;Cad_LGA_4;Mix;7_F1;7;F1;LM1_1_1
Des_Des_14_Des_1;Descartes;Descartes;14;Des_Des_14;Pure ;7_F1;7;F1;LM1_1_1
Des_Des_14_Des_2;Descartes;Descartes;14;Des_Des_14;Pure ;7_F1;7;F1;LM1_1_1
Cad_Rec_3_Cad_1;Récital;Cadenza;3;Cad_Réc_3;Mix;8_L4;8;L4;LM1_1_2
Cad_Rec_3_Rec_2;Cadenza;Récital;3;Cad_Réc_3;Mix;8_L4;8;L4;LM1_1_2
Cad_Ber_4_Cad_1;Bergamo;Cadenza;4;Cad_Ber_4;Mix;8_L4;8;L4;LM1_1_2
Cad_Ber_4_Ber_2;Cadenza;Bergamo;4;Cad_Ber_4;Mix;8_L4;8;L4;LM1_1_2
LGA_SYM_1_LGA_1;SYMattis;LGAbsalon;1;LGA_SYM_1;Mix;8_L4;8;L4;LM1_1_2
LGA_SYM_1_SYM_2;LGAbsalon;SYMattis;1;LGA_SYM_1;Mix;8_L4;8;L4;LM1_1_2
LGA_Apa_4_LGA_1;Apache;LGAbsalon;4;LGA_Apa_4;Mix;8_L4;8;L4;LM1_1_2
LGA_Apa_4_Apa_2;LGAbsalon;Apache;4;LGA_Apa_4;Mix;8_L4;8;L4;LM1_1_2
LGA_Acc_3_LGA_1;Accroc;LGAbsalon;3;LGA_Acc_3;Mix;8_L4;8;L4;LM1_1_2
LGA_Acc_3_Acc_2;LGAbsalon;Accroc;3;LGA_Acc_3;Mix;8_L4;8;L4;LM1_1_2
LGA_Acc_4_LGA_1;Accroc;LGAbsalon;4;LGA_Acc_4;Mix;8_L4;8;L4;LM1_1_2
LGA_Acc_4_Acc_2;LGAbsalon;Accroc;4;LGA_Acc_4;Mix;8_L4;8;L4;LM1_1_2
Rec_Ber_3_Rec_1;Bergamo;Récital;3;Réc_Ber_3;Mix;8_L4;8;L4;LM1_1_2
Rec_Ber_3_Ber_2;Récital;Bergamo;3;Réc_Ber_3;Mix;8_L4;8;L4;LM1_1_2
Rec_Bob_4_Rec_1;Bobwhite ;Récital;4;Réc_Bob_4;Mix;8_L4;8;L4;LM1_1_2
